datetime_0,target,number_0,number_1,number_2,number_3,number_4,number_5,number_6,number_7,number_8,number_9,number_10,number_11,number_12,number_13,number_14,number_15,number_16,number_17,number_18,number_19,number_20,number_21,number_22,number_23,number_24,number_25,number_26,number_27,number_28,number_29,number_30,number_31,number_32,number_33,number_34,number_35,number_36,number_37,number_38,line_id
2017-10-02,36.78589095183,0.6528877317889591,0.21628497473831376,0.4472361809045227,0.8245948522402288,0.39793796361955897,0.4545454545454545,0.08901251738525731,0.42271293375394303,0.42857142857142827,0,0,0.9846996386630532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,385
2017-11-22,29.037857364176663,0.6250464906221772,0.404190867508452,0.3743718592964825,0.7912297426120115,0.4001529795150868,0.3636363636363637,0.2294853963838664,0.31545741324921145,0.311111111111111,0,0,0.9875790424570912,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,386
2017-04-10,29.519849867073326,0.5407789171669942,0.15464629437754127,0.7311557788944727,0.9218303145853192,0.19653087078808354,0.9090909090909092,0.1349095966620306,0.9053627760252368,0.9111111111111112,0,0,0.9748193315266486,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,388
2017-07-28,34.049860250786665,0.4547048509643482,0.08767244051380338,0.6783919597989951,0.8875119161105816,0.3966073605456269,0.6363636363636364,0.4867872044506259,0.6277602523659306,0.6317460317460316,0,0,0.9809733514001808,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,390
2017-01-27,35.31265378665,0.08857127676531536,0.15327581578667634,0.9698492462311559,0.9990467111534796,0.007521492825101304,1.0,0.6369958275382476,0.9842271293375398,0.984126984126984,0,0,0.9706978319783198,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395
2017-05-26,28.072008857506674,0.3368577652622071,0.07652336513074577,0.6532663316582916,0.8836987607244995,0.1987458866836113,0.7272727272727273,0.6606397774687065,0.7097791798107255,0.7142857142857141,0,0,0.9774164408310748,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,396
2017-09-19,26.56561482423332,0.6314754795175602,0.2392594733863029,0.3944723618090451,0.7988560533841754,0.39705355079796345,0.4545454545454545,0.07927677329624479,0.5110410094637226,0.4952380952380952,0,0,0.9839656729900632,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,397
2017-04-14,28.368482403466658,0.4171404282450455,0.1748698056430761,0.7914572864321607,0.9466158245948522,0.19564645796648789,0.9090909090909092,0.5257301808066759,0.9022082018927448,0.9015873015873014,0,0,0.975045167118338,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,398
2017-08-23,23.86378346130667,0.6671271452101376,0.20660819143451198,0.4849246231155781,0.8417540514775977,0.3961691379763677,0.6363636363636364,0.10152990264255912,0.5867507886435334,0.6126984126984124,0,0,0.9824412827461608,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,399
2017-12-20,40.80162806021667,0.7466659582381382,0.4753893614627212,0.2587939698492463,0.7530981887511916,0.6006198857434246,0.18181818181818185,0.051460361613351865,0.21135646687697165,0.20952380952380933,0,0,0.9891598915989159,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,400
2017-12-07,28.944784505226675,0.5744115615535837,0.3834715963424132,0.4120603015075376,0.8026692087702574,0.3999298843889186,0.3636363636363637,0.08901251738525731,0.3217665615141955,0.3015873015873014,0,0,0.988425925925926,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,402
2017-12-16,0.0,0.5332872854789862,0.4882466471732136,0.3592964824120605,0.7874165872259294,0.599623925358745,0.3636363636363637,0.32545201668984697,0.3091482649842271,0.2952380952380952,0,0,0.9889340560072268,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,403
2017-04-20,26.4040708094,0.43568354497635614,0.19389785067883705,0.7889447236180904,0.9399428026692088,0.19829969643127468,0.9090909090909092,0.1349095966620306,0.9022082018927448,0.8984126984126983,0,0,0.9753839205058716,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,404
2017-08-06,0.0,0.5236172360660963,0.14419427505544066,0.4698492462311559,0.8789323164918971,0.3944003123331766,0.6363636363636364,0.12100139082058416,0.6403785488958993,0.653968253968254,0,0,0.9814814814814816,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,406
2017-07-13,23.320083249623337,0.5694702725678762,0.09528221862786818,0.5904522613065328,0.8722592945662536,0.3966073605456269,0.6363636363636364,0.12378303198887344,0.6309148264984227,0.6349206349206348,0,0,0.980126467931346,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,407
2017-02-10,24.408331019406663,0.4196376388077147,0.14874168588128447,0.9623115577889452,0.990467111534795,0.005752667181910177,1.0,0.6105702364394993,0.9873817034700318,0.9968253968253971,0,0,0.9714882565492322,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,409
2017-01-25,30.220287468716663,0.43706498060676907,0.16565857332205544,0.9447236180904526,0.9752144899904672,0.006190889751169213,1.0,0.16411682892906812,0.9842271293375398,0.9873015873015876,0,0,0.9705849141824752,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,411
2017-05-09,0.0,0.6930556293501938,0.0,0.7412060301507539,0.9142040038131554,0.19697706104042,0.7272727272727273,0.8831710709318498,0.7981072555205051,0.7968253968253967,1,0,0.9764566395663956,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412
2017-06-12,0.0,0.3320227405557622,0.13175583230660334,0.6532663316582916,0.8836987607244995,0.1996302995052069,0.7272727272727273,0.6578581363004172,0.7003154574132493,0.6857142857142856,1,0,0.9783762420957542,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413
2017-09-17,0.0,0.12443547101641785,0.35301666805505033,0.5577889447236181,0.8408007626310773,0.39705355079796345,0.6363636363636364,0.3755215577190542,0.5362776025236595,0.5238095238095237,0,0,0.9838527551942186,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,414
2017-02-11,0.0,0.4196376388077147,0.14874168588128447,0.9623115577889452,0.990467111534795,0.005752667181910177,1.0,0.6105702364394993,0.9873817034700318,0.9968253968253971,0,0,0.9715447154471544,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,416
2017-08-10,32.28209982610333,0.6503373890866586,0.17477402033194153,0.4949748743718593,0.8512869399428026,0.3961691379763677,0.6363636363636364,0.11126564673157162,0.6372239747634073,0.6444444444444446,0,0,0.9817073170731708,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,417
2017-11-01,44.175429981210016,0.4308485202699113,0.2897850462911215,0.4095477386934673,0.7940896091515729,0.3997067892627503,0.3636363636363637,0.08762169680111265,0.31545741324921145,0.3206349206349206,0,0,0.9863934056007226,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,419
2017-08-22,27.449321095283327,0.5848254609213113,0.19705194505483845,0.527638190954774,0.8455672068636796,0.3961691379763677,0.6363636363636364,0.10152990264255912,0.5930599369085175,0.6158730158730161,0,0,0.9823848238482384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,420
2017-09-21,34.03783084948666,0.7402901014823866,0.1799129349589815,0.3894472361809045,0.7979027645376549,0.39705355079796345,0.4545454545454545,0.07788595271210015,0.4921135646687698,0.4698412698412698,0,0,0.984078590785908,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,421
2017-04-06,22.676957501576663,0.6553849423516286,0.061371180734494477,0.7085427135678392,0.9180171591992374,0.1987458866836113,0.9090909090909092,0.13073713490959665,0.914826498422713,0.9142857142857144,0,0,0.9745934959349594,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,422
2017-10-17,33.650643243546675,0.5722862759683333,0.3409108428531479,0.3718592964824122,0.8102955195424213,0.4014756149059414,0.4545454545454545,0.08762169680111265,0.39116719242902204,0.39682539682539664,0,0,0.985546522131888,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,423
2017-02-18,0.0,0.4812177886403485,0.19076493774411768,0.9673366834170856,0.9933269780743564,0.0044220641079780855,1.0,0.803894297635605,0.9905362776025238,0.9968253968253971,0,0,0.9719399277326106,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424
2017-04-29,0.0,0.4160777854524202,0.06419636084026603,0.8140703517587944,0.9342230695900858,0.19829969643127468,0.9090909090909092,0.7148817802503477,0.8611987381703471,0.8349206349206351,0,0,0.9758920505871724,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,425
2017-09-22,41.04350268919667,0.7438499548376813,0.1885105857972352,0.3819095477386936,0.7979027645376549,0.39705355079796345,0.4545454545454545,0.32127955493741306,0.4921135646687698,0.4666666666666667,0,0,0.98413504968383,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,427
2017-04-28,48.87049020261,0.4160777854524202,0.06419636084026603,0.8140703517587944,0.9342230695900858,0.19829969643127468,0.9090909090909092,0.7148817802503477,0.8611987381703471,0.8349206349206351,0,1,0.9758355916892504,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,428
2017-06-21,28.16895785047667,0.6468838000106265,0.10706471109559704,0.6331658291457288,0.8770257387988559,0.3948385349024357,0.6363636363636364,0.12378303198887344,0.6277602523659306,0.6317460317460316,0,0,0.9788843721770552,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431
2017-10-22,0.0,0.614260666277031,0.3425796659340932,0.3165829145728645,0.7778836987607245,0.4014756149059414,0.4545454545454545,0.368567454798331,0.36277602523659297,0.35873015873015873,0,0,0.9858288166214996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,432
2017-01-23,30.88703663277667,0.5955581531268263,0.16277804224425352,0.8417085427135681,0.9752144899904672,0.00663708000350574,1.0,0.16133518776077885,0.9842271293375398,0.984126984126984,0,0,0.9704719963866304,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,433
2017-03-23,26.139308928130003,0.5585781839434674,0.12946184760846574,0.8819095477386938,0.9704480457578646,0.19564645796648789,1.0,0.14603616133518774,0.9747634069400629,0.946031746031746,0,0,0.973803071364047,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,434
2017-07-11,26.807563116383328,0.4935444450348016,0.1482506645185453,0.5050251256281411,0.8551000953288846,0.3957229477240313,0.6363636363636364,0.10709318497913768,0.6309148264984227,0.6380952380952378,0,0,0.9800135501355014,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,435
2017-05-18,29.759381699370003,0.4890282131661442,0.11933551254208866,0.6557788944723619,0.8798856053384175,0.19697706104042,0.7272727272727273,0.12517385257301808,0.7160883280757101,0.7365079365079364,0,0,0.9769647696476964,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,436
2017-08-15,32.28030926822,0.6344508793369109,0.17875615791395394,0.4673366834170856,0.8217349857006672,0.3961691379763677,0.6363636363636364,0.10292072322670376,0.6214511041009465,0.6412698412698415,0,0,0.9819896115627824,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,437
2017-02-12,0.0,0.4196376388077147,0.14874168588128447,0.9623115577889452,0.990467111534795,0.005752667181910177,1.0,0.6105702364394993,0.9873817034700318,0.9968253968253971,0,0,0.9716011743450768,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439
2017-01-22,0.0,0.5058711014292546,0.17858730091933514,0.9120603015075378,0.9818875119161108,0.006190889751169213,1.0,0.5897079276773296,0.9842271293375398,0.984126984126984,0,0,0.9704155374887082,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440
2017-11-18,0.0,0.4499229583975346,0.4077305936713125,0.3819095477386936,0.7883698760724499,0.4001529795150868,0.3636363636363637,0.36439499304589706,0.3123028391167194,0.311111111111111,0,0,0.9873532068654021,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,441
2017-11-23,28.322260028066665,0.5772275649540406,0.4327118748942499,0.3718592964824122,0.7902764537654908,0.4001529795150868,0.3636363636363637,0.2294853963838664,0.31545741324921145,0.311111111111111,0,0,0.9876355013550135,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,443
2017-06-19,32.78624564230333,0.4583709685989055,0.1069148644519236,0.6407035175879398,0.8770257387988559,0.3952847251547723,0.6363636363636364,0.1223922114047288,0.6403785488958993,0.6317460317460316,0,0,0.9787714543812104,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444
2017-11-15,30.282855237916664,0.5739865044365335,0.30953856382498457,0.3793969849246233,0.786463298379409,0.4001529795150868,0.3636363636363637,0.08762169680111265,0.30283911671924296,0.3079365079365079,0,0,0.987183830171635,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,445
2017-02-01,21.776607754746667,0.3356888581903193,0.16489100710926488,0.9472361809045228,0.9876072449952334,0.008405905646696956,1.0,0.17107093184979136,0.9810725552050478,0.984126984126984,0,0,0.9709801264679312,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,446
2017-09-13,27.770547281636674,0.37261569523404703,0.2919820329437402,0.4447236180904524,0.8217349857006672,0.3957229477240313,0.6363636363636364,0.08623087621696801,0.5520504731861198,0.5301587301587299,0,0,0.9836269196025292,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,447
2017-03-04,0.0,0.35130970724191063,0.17146818330558306,0.8216080402010052,0.9656816015252622,0.0017688256431912163,1.0,0.5674547983310153,0.993690851735016,0.9968253968253971,0,0,0.972730352303523,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448
2017-02-19,0.0,0.4812177886403485,0.19076493774411768,0.9673366834170856,0.9933269780743564,0.0044220641079780855,1.0,0.803894297635605,0.9905362776025238,0.9968253968253971,0,0,0.9719963866305329,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,449
2017-10-27,33.81881517567333,0.3530630678497423,0.2757234532214051,0.3391959798994977,0.7874165872259294,0.4014756149059414,0.3636363636363637,0.3699582753824756,0.3438485804416402,0.3333333333333333,0,0,0.9861111111111112,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,450
2017-11-07,46.86625864251666,0.6501248605281335,0.31118390422720665,0.31909547738693483,0.7740705433746424,0.4010373923366823,0.3636363636363637,0.07510431154381085,0.3123028391167194,0.3206349206349206,0,1,0.9867321589882564,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,453
2017-06-13,31.52099942300333,0.3984379150948409,0.13233139604536842,0.6532663316582916,0.8846520495710201,0.1996302995052069,0.7272727272727273,0.12656467315716272,0.6782334384858044,0.6571428571428571,0,1,0.9784327009936766,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455
2017-10-26,34.16795198109334,0.3628393815418947,0.2717953355614892,0.3819095477386936,0.7883698760724499,0.4014756149059414,0.4545454545454545,0.09179415855354657,0.3438485804416402,0.3333333333333333,0,0,0.9860546522131888,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,456
2017-05-27,0.0,0.3368577652622071,0.07652336513074577,0.6532663316582916,0.8836987607244995,0.1987458866836113,0.7272727272727273,0.6606397774687065,0.7097791798107255,0.7142857142857141,0,0,0.9774728997289972,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,457
2017-06-04,0.0,0.35869507465065625,0.1070135544098029,0.6859296482412061,0.8865586272640611,0.1996302995052069,0.7272727272727273,0.4951321279554937,0.7066246056782335,0.6888888888888887,0,0,0.9779245709123758,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,458
2017-08-03,23.33695723103333,0.4201689602040274,0.12296362337845106,0.5452261306532666,0.8789323164918971,0.3944003123331766,0.6363636363636364,0.12100139082058416,0.6435331230283914,0.6476190476190478,0,0,0.9813121047877146,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,459
2017-09-09,0.0,0.4180436746187768,0.25587811394732185,0.4899497487437187,0.8293612964728312,0.3957229477240313,0.6363636363636364,0.3546592489568845,0.5583596214511044,0.5365079365079367,0,0,0.98340108401084,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,461
2017-10-01,0.0,0.490409648796557,0.19306558064981366,0.5075376884422113,0.8293612964728312,0.3992685666934912,0.4545454545454545,0.35326842837273986,0.4290220820189277,0.4317460317460319,0,0,0.9846431797651308,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,463
2017-04-08,0.0,0.6840762977525106,0.06551447296884125,0.7110552763819099,0.9161105815061964,0.1991920769359478,0.9090909090909092,0.5020862308762171,0.9085173501577288,0.9111111111111112,0,0,0.974706413730804,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,464
2017-05-24,27.97231519804,0.5368471388342808,0.1357732220066437,0.5979899497487438,0.8779790276453766,0.1991920769359478,0.7272727272727273,0.12517385257301808,0.7129337539432181,0.7269841269841271,0,0,0.9773035230352304,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,465
2017-06-10,0.0,0.3320227405557622,0.13175583230660334,0.6532663316582916,0.8836987607244995,0.1996302995052069,0.7272727272727273,0.6578581363004172,0.7003154574132493,0.6857142857142856,0,0,0.9782633242999096,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,466
2017-05-30,28.380849867866658,0.26183518410286377,0.08063413537837337,0.6809045226130654,0.8846520495710201,0.1996302995052069,0.7272727272727273,0.12656467315716272,0.7066246056782335,0.7015873015873016,0,0,0.9776422764227642,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467
2017-06-09,24.73330114666,0.3320227405557622,0.13175583230660334,0.6532663316582916,0.8836987607244995,0.1996302995052069,0.7272727272727273,0.6578581363004172,0.7003154574132493,0.6857142857142856,0,1,0.9782068654019872,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,468
2017-02-06,23.88492675110333,0.4754263854205408,0.0467609791661195,0.8291457286432161,0.9723546234509056,0.006190889751169213,1.0,0.15716272600834494,0.9842271293375398,0.9904761904761908,0,0,0.9712624209575428,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469
2017-10-13,32.193717623416674,0.4629934647468254,0.3457456332755053,0.4246231155778896,0.8083889418493804,0.4014756149059414,0.4545454545454545,0.39360222531293454,0.3880126182965299,0.3999999999999997,0,0,0.9853206865401988,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,470
2017-10-23,37.349485602463346,0.6812602943520535,0.33839645403328344,0.3793969849246233,0.7912297426120115,0.4014756149059414,0.4545454545454545,0.09040333796940196,0.36277602523659297,0.34920634920634885,0,0,0.9858852755194218,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,471
2017-04-09,0.0,0.6840762977525106,0.06551447296884125,0.7110552763819099,0.9161105815061964,0.1991920769359478,0.9090909090909092,0.5020862308762171,0.9085173501577288,0.9111111111111112,0,0,0.9747628726287264,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,472
2017-02-28,43.468404744020006,0.5278146750969661,0.07450232257417172,0.8869346733668343,0.9780743565300286,0.0,1.0,0.1599443671766342,0.996845425867508,0.9936507936507938,0,0,0.9725045167118338,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,473
2017-11-19,0.0,0.4499229583975346,0.4077305936713125,0.3819095477386936,0.7883698760724499,0.4001529795150868,0.3636363636363637,0.36439499304589706,0.3123028391167194,0.311111111111111,0,0,0.9874096657633245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,475
2017-06-05,28.94855802701333,0.40258222198607935,0.10750026908653353,0.7487437185929648,0.8894184938036225,0.1996302995052069,0.7272727272727273,0.13630041724617525,0.7034700315457414,0.6857142857142856,0,0,0.977981029810298,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,477
2017-01-09,37.79836968187,0.5552308591466978,0.12045570346126555,0.9195979899497492,0.9971401334604386,0.00991179774833268,1.0,0.13908205841446453,0.993690851735016,0.9873015873015876,0,1,0.969681571815718,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,478
2017-04-25,35.70718929812667,0.4277668561712981,0.1969011282236576,0.8291457286432161,0.9370829361296472,0.19741528360967905,0.9090909090909092,0.13630041724617525,0.8738170347003159,0.8476190476190475,0,0,0.9756662149954832,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,481
2017-07-31,40.073794870016656,0.4585834971574306,0.08643745393254665,0.6959798994974876,0.8894184938036225,0.3948385349024357,0.6363636363636364,0.12656467315716272,0.6340694006309152,0.6380952380952378,0,0,0.9811427280939476,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,482
2017-02-15,26.469808511776662,0.4768078210509538,0.14889108588375785,1.0,0.992373689227836,0.003983841538718959,1.0,0.16411682892906812,0.9905362776025238,0.9968253968253971,0,0,0.9717705510388436,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,485
2017-07-20,26.39500619447667,0.6278624940226343,0.11375900785454643,0.6231155778894472,0.8798856053384175,0.39705355079796345,0.6363636363636364,0.11961057023643948,0.6309148264984227,0.6349206349206348,0,0,0.9805216802168022,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,486
2018-01-08,0.0,0.6523032782530153,0.4362996075913943,0.1809045226130655,0.0,0.5961340801708271,0.18181818181818185,0.2739916550764951,0.1861198738170347,0.1936507936507935,1,0,0.99023261065944,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487
2017-10-21,0.0,0.614260666277031,0.3425796659340932,0.3165829145728645,0.7778836987607245,0.4014756149059414,0.4545454545454545,0.368567454798331,0.36277602523659297,0.35873015873015873,0,0,0.9857723577235772,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,490
2017-07-17,34.044343150366664,0.6446522501461133,0.09490597222198764,0.6256281407035179,0.8779790276453766,0.3961691379763677,0.6363636363636364,0.11961057023643948,0.6309148264984227,0.6349206349206348,0,0,0.9803523035230352,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,492
2017-08-14,32.86139570048667,0.6551724137931034,0.17845569557553415,0.4472361809045227,0.8198284080076262,0.3961691379763677,0.6363636363636364,0.1043115438108484,0.6246056782334385,0.6412698412698415,0,0,0.98193315266486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,493
2017-02-09,27.131488704773325,0.3900961691727326,0.1492696897269658,0.9497487437185932,0.9895138226882746,0.0048682543603145246,1.0,0.16689847009735745,0.9873817034700318,0.9968253968253971,0,0,0.9714317976513098,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,494
2017-04-27,37.4750358614,0.4442909515966208,0.06717677094722163,0.7839195979899498,0.9323164918970448,0.1991920769359478,0.9090909090909092,0.14047287899860916,0.8611987381703471,0.8349206349206351,0,0,0.975779132791328,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,495
2017-07-08,0.0,0.6121353806917805,0.08531971214524825,0.6306532663316585,0.8817921830314586,0.3930697092592444,0.6363636363636364,0.4728789986091794,0.6277602523659306,0.6349206349206348,0,0,0.9798441734417344,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,496
2017-08-27,0.0,0.4954040699218958,0.2371918795767061,0.5175879396984924,0.8322211630123928,0.3961691379763677,0.6363636363636364,0.4200278164116829,0.5804416403785487,0.6063492063492062,0,0,0.9826671183378499,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,497
2017-11-20,37.05668458358335,0.5452951490356516,0.4128597088129499,0.3844221105527639,0.7893231649189704,0.4001529795150868,0.3636363636363637,0.08762169680111265,0.3123028391167194,0.311111111111111,0,0,0.9874661246612466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,498
2018-01-01,0.0,0.6523032782530153,0.4362996075913943,0.1809045226130655,0.0,0.5961340801708271,0.18181818181818185,0.2739916550764951,0.1861198738170347,0.1936507936507935,1,0,0.9898373983739838,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499
2017-08-25,32.88743091230666,0.4954040699218958,0.2371918795767061,0.5175879396984924,0.8322211630123928,0.3961691379763677,0.6363636363636364,0.4200278164116829,0.5804416403785487,0.6063492063492062,0,0,0.9825542005420054,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,500
